root_x,root_y,root_z,lfemur_x,lfemur_y,lfemur_z,lfoot_x,lfoot_y,lfoot_z,ltoes_x,ltoes_y,ltoes_z,rfemur_x,rfemur_y,rfemur_z,rfoot_x,rfoot_y,rfoot_z,rtoes_x,rtoes_y,rtoes_z
9.68688,16.6055,-18.1219,10.72424819,7.398825386,-16.17464729,10.25476902,-0.565558753,-15.89065553,10.44189538,-0.571433924,-14.80956665,7.769968755,7.553003345,-15.45854689,8.020175868,0.651951798,-19.76548938,7.665701676,0.277085488,-18.77387446
9.69685,16.5967,-18.0109,10.7278512,7.381998617,-16.10429883,10.25746664,-0.573420632,-15.89008904,10.45031999,-0.543280041,-14.81041173,7.805426609,7.586669324,-15.21308738,8.023089077,0.593350209,-19.29461449,7.672756878,0.251808791,-18.28958034
9.70526,16.588,-17.8941,10.73201706,7.366927171,-16.032776,10.25841872,-0.574945534,-15.89407436,10.45581239,-0.528262204,-14.81580706,7.847188246,7.617194465,-14.97129698,8.026607121,0.541817977,-18.82098873,7.681721595,0.234593267,-17.80307725
9.71178,16.5756,-17.777,10.7370448,7.346871033,-15.96886949,10.25108552,-0.57433601,-15.89682046,10.44684741,-0.533939172,-14.81800197,7.884965736,7.647975352,-14.72508552,8.02051493,0.487843322,-18.32809225,7.681816849,0.265244662,-17.28635799
9.7196,16.5607,-17.6675,10.74338965,7.324708105,-15.9180906,10.24320622,-0.577934563,-15.89609137,10.43575959,-0.530912102,-14.81696392,7.917263962,7.681269314,-14.47864678,8.014414719,0.426062022,-17.82525975,7.68251894,0.279293121,-16.76800816
9.72778,16.5433,-17.5609,10.7427944,7.303053143,-15.87606904,10.23915873,-0.587067097,-15.90387334,10.43005711,-0.546715051,-14.82418197,7.956209889,7.708486292,-14.24412922,8.016626877,0.365862452,-17.33228998,7.691196349,0.250221396,-16.26918182
9.73459,16.5298,-17.444,10.74411331,7.284544478,-15.83003925,10.23911836,-0.589790781,-15.91375495,10.43155782,-0.562375266,-14.83393117,7.995987505,7.737041415,-14.01174094,8.005129092,0.304114699,-16.85201667,7.680334643,0.235841414,-15.78462538
9.7402,16.518,-17.3231,10.75817719,7.272416949,-15.77709974,10.24615443,-0.588571738,-15.90638628,10.44496235,-0.555688867,-14.82786967,8.033285642,7.762761993,-13.78167252,8.000276865,0.249552171,-16.36025267,7.682348216,0.255313897,-15.28863473
9.74777,16.5055,-17.1995,10.75855695,7.257138375,-15.72545116,10.24784536,-0.597443696,-15.89822042,10.450764,-0.576841425,-14.82016499,8.069464868,7.78790265,-13.56135312,8.008180303,0.213996463,-15.85844088,7.701356645,0.256877594,-14.78443097
9.75697,16.4983,-17.0752,10.74805866,7.239855636,-15.69272495,10.23952386,-0.601881138,-15.90975001,10.44190242,-0.590734145,-14.83145384,8.105270502,7.822759179,-13.34670427,7.987417466,0.171526635,-15.37064802,7.677242919,0.219840443,-14.29783193
9.76342,16.4936,-16.9562,10.75026318,7.228904869,-15.67607357,10.23368206,-0.596252823,-15.92149347,10.43571442,-0.568370134,-14.84343529,8.14709848,7.85570859,-13.13818337,7.980086478,0.134599451,-14.86946206,7.67940961,0.256178436,-13.7997477
9.76637,16.4896,-16.834,10.75296308,7.219341481,-15.66145079,10.23072156,-0.600992681,-15.92457874,10.43250771,-0.586800767,-14.84620733,8.189130704,7.884280754,-12.93854873,8.020938414,0.131564894,-14.35338273,7.752584542,0.332987035,-13.28713128
9.76605,16.492,-16.7157,10.75211769,7.212608725,-15.66197237,10.22610193,-0.613855086,-15.93216298,10.42705381,-0.628251624,-14.85363851,8.226320382,7.918966003,-12.75045566,8.046198738,0.131845851,-13.86352738,7.794741762,0.344822669,-12.79540421
9.76571,16.4951,-16.5981,10.75752557,7.215651834,-15.66872884,10.2212997,-0.607771065,-15.93907829,10.4197443,-0.641748354,-14.86052869,8.265514,7.947060648,-12.56454268,8.044516169,0.114354467,-13.3832501,7.8008882,0.361220297,-12.32062151
9.76786,16.497,-16.474,10.76638546,7.22322164,-15.66638994,10.22038207,-0.593717839,-15.93993962,10.4182808,-0.634256513,-14.86151639,8.307279467,7.968540018,-12.38051657,8.05082433,0.110921004,-12.89388368,7.838524132,0.540582275,-11.88403386
9.77209,16.4973,-16.3468,10.76759576,7.220464734,-15.66222988,10.22290419,-0.603853594,-15.94270574,10.42526138,-0.630207324,-14.86467002,8.345195652,7.996533377,-12.20089876,8.062587845,0.126396575,-12.40237206,7.8528294,0.5283645,-11.38065781
9.77299,16.4908,-16.2179,10.76676858,7.209216963,-15.66553756,10.22080861,-0.622325088,-15.94492065,10.42187065,-0.667858481,-14.86728216,8.384122377,8.017991292,-12.02454337,8.081499483,0.145736944,-11.92133056,7.883358925,0.579789846,-10.91048179
9.77053,16.4848,-16.095,10.77645111,7.210938243,-15.68280177,10.21743253,-0.624742608,-15.94484164,10.41538997,-0.689110929,-14.86758888,8.430486438,8.026426985,-11.85724165,8.115245275,0.183510896,-11.45502996,7.93880322,0.655142043,-10.4570775
9.76943,16.4834,-15.9727,10.78501017,7.22677236,-15.70381339,10.22083197,-0.614800899,-15.94814142,10.42401968,-0.655517586,-14.87070889,8.475400422,8.035480301,-11.69022282,8.143999439,0.231525865,-10.98925154,7.990804318,0.781698198,-10.0283569
9.76832,16.4892,-15.8442,10.77590527,7.241606631,-15.73319354,10.22028215,-0.610865767,-15.95895163,10.42610559,-0.648304723,-14.88190057,8.512422627,8.059719431,-11.52311497,8.170937895,0.280541408,-10.535899,8.035738375,0.8675874,-9.59431792
9.77093,16.4943,-15.713,10.75830663,7.246768796,-15.78212043,10.21523226,-0.625306248,-15.97137924,10.42212763,-0.665132377,-14.89461922,8.54311443,8.090196323,-11.35781539,8.21472224,0.335019921,-10.09608573,8.102996525,0.929750969,-9.156251075
9.77305,16.4897,-15.5828,10.75364303,7.25876335,-15.83339043,10.21555209,-0.631657495,-15.97342071,10.42674249,-0.655324966,-14.89701817,8.582802827,8.104704546,-11.19011781,8.264351611,0.390981779,-9.656523114,8.181583743,1.046645857,-8.755007204
9.77069,16.4867,-15.454,10.75530063,7.290742365,-15.89356344,10.22355971,-0.618883758,-15.97788104,10.44034748,-0.619327339,-14.9023315,8.636557605,8.110157638,-11.02750337,8.312574634,0.45393098,-9.243011413,8.2565715,1.14598006,-8.366992828
9.77006,16.4858,-15.3229,10.74087635,7.323690591,-16.0077119,10.2230681,-0.617373632,-15.99014958,10.44601054,-0.589546608,-14.91621929,8.685283269,8.122997573,-10.87124703,8.369048001,0.538642479,-8.866007685,8.344130698,1.214026015,-7.975663343
9.76668,16.486,-15.1909,10.70689749,7.379045644,-16.23824419,10.21673839,-0.621908781,-16.00774196,10.44162841,-0.602761931,-14.93402793,8.72992727,8.144303544,-10.71267467,8.434691539,0.639088756,-8.498747108,8.444346762,1.320700087,-7.612863588
9.75948,16.4889,-15.0612,10.68352544,7.435122605,-16.3649562,10.21783216,-0.604600215,-16.01283765,10.44491458,-0.597356392,-14.93943882,8.778574524,8.170740114,-10.54266261,8.491562956,0.735146115,-8.113095947,8.529273557,1.446827462,-7.251954605
9.75199,16.4903,-14.9303,10.67955549,7.441429614,-16.29802516,10.22709444,-0.594292767,-16.00217778,10.45710189,-0.581077829,-14.92945886,8.835325348,8.194071908,-10.38389479,8.541899299,0.84054393,-7.754983382,8.610799596,1.585192568,-6.92418377
9.7436,16.4853,-14.7965,10.67284143,7.44192072,-16.23484069,10.23029049,-0.586967265,-15.99892151,10.46212371,-0.567317966,-14.92669429,8.902392868,8.199292465,-10.24402167,8.593266175,0.951899189,-7.457112434,8.698296928,1.757668514,-6.689531053
9.73512,16.4738,-14.663,10.66802851,7.448514801,-16.17049365,10.22708732,-0.575764303,-15.99739077,10.46086482,-0.556125455,-14.92558558,8.968295952,8.196435818,-10.09226736,8.62460781,1.039583754,-7.172854848,8.75337724,1.878004512,-6.444881012
9.72745,16.4641,-14.5274,10.66859915,7.460548579,-16.10191726,10.22880599,-0.562138169,-15.98799114,10.46333871,-0.562639431,-14.91617114,9.038576289,8.198336716,-9.934425339,8.65790856,1.13737058,-6.907087417,8.809150946,1.978260141,-6.18631885
9.72319,16.4497,-14.3783,10.67640331,7.479656123,-16.02571149,10.23122668,-0.529770924,-15.97438251,10.46654132,-0.528824418,-14.90273421,9.110094657,8.183654739,-9.773068004,8.719406595,1.234321233,-6.668938318,8.902452576,2.095390124,-5.980075942
9.71603,16.4322,-14.2308,10.67783681,7.490754851,-15.95179683,10.23049854,-0.500288954,-15.96519459,10.46685625,-0.486082827,-14.89386963,9.161279214,8.16722498,-9.613010242,8.760166237,1.300736544,-6.437099553,8.963455537,2.177498674,-5.774198001
9.7041,16.425,-14.1002,10.66421684,7.486866944,-15.89727349,10.22941807,-0.493692106,-15.97346032,10.4668665,-0.494766695,-14.90228291,9.199740116,8.168378625,-9.485293114,8.771288111,1.39692969,-6.245381203,8.979407415,2.30456922,-5.627033664
9.69367,16.41,-13.9625,10.65305082,7.480695425,-15.83847881,10.22652854,-0.49356078,-15.98356032,10.463751,-0.520931554,-14.91268203,9.215666502,8.149715995,-9.361788646,8.777944705,1.467662937,-6.074790519,8.981577648,2.418836492,-5.52408249
9.68084,16.3781,-13.8173,10.64922244,7.474935902,-15.76589815,10.21854656,-0.493318118,-15.98332502,10.45189788,-0.536041117,-14.91209868,9.193162185,8.112596517,-9.209136828,8.774564685,1.441246769,-5.853731834,8.965414798,2.399268168,-5.310364487
9.66502,16.3584,-13.6761,10.63984277,7.475684862,-15.69531126,10.21439908,-0.482474649,-15.98486523,10.44691487,-0.530693023,-14.91369048,9.163095901,8.098826485,-9.051370087,8.760299211,1.407615025,-5.644278604,8.936813207,2.352633284,-5.07396278
9.64833,16.3499,-13.5298,10.62477652,7.481484273,-15.62001701,10.22001058,-0.464510705,-15.98265443,10.46007828,-0.484024052,-14.9122383,9.138254927,8.096797272,-8.897798602,8.744384386,1.397836291,-5.495408991,8.912694776,2.315621247,-4.879926069
9.63579,16.3277,-13.3763,10.62291711,7.493995972,-15.53840062,10.22490108,-0.442748312,-15.977809,10.46973838,-0.437912022,-14.90830666,9.105092839,8.074032534,-8.723124062,8.717826538,1.329149858,-5.34132539,8.871926745,2.216674683,-4.679487305
9.6222,16.3002,-13.2264,10.62642671,7.505403355,-15.45903548,10.23184353,-0.424596878,-15.96955454,10.47813224,-0.430281856,-14.90038968,9.072246923,8.045694454,-8.541249561,8.671943465,1.226977646,-5.193407945,8.800561008,2.109574446,-4.519644443
9.60142,16.2816,-13.0779,10.61908233,7.512764956,-15.37953284,10.23976789,-0.409649364,-15.95989532,10.48924271,-0.413551579,-14.8914614,9.045985634,8.034171279,-8.364038043,8.635151198,1.153895486,-5.077667671,8.745006116,2.01573747,-4.374363234
9.58583,16.271,-12.9096,10.61613145,7.538610502,-15.28921273,10.23879503,-0.381663133,-15.96011679,10.48629375,-0.403847677,-14.89144651,9.004808305,8.029671131,-8.169594014,8.616476339,1.054820066,-4.955260565,8.713327441,1.88744474,-4.215779087
9.57271,16.2582,-12.7353,10.61591255,7.563625665,-15.19659732,10.23576958,-0.360908951,-15.95834303,10.47962415,-0.414025919,-14.88992481,8.965705663,8.012289469,-7.983236541,8.600346841,0.921114854,-4.85090801,8.686159148,1.741048572,-4.0960426
9.55506,16.2399,-12.5684,10.6082972,7.572657663,-15.10814724,10.23669792,-0.348104077,-15.95174141,10.4810395,-0.386432584,-14.88280172,8.936478102,7.991504597,-7.808270261,8.585372368,0.792523092,-4.774985137,8.659560053,1.57808754,-3.983239265
9.53392,16.2382,-12.4017,10.59816163,7.594560034,-15.01960782,10.2434883,-0.317603461,-15.94983138,10.4884044,-0.32751461,-14.88038207,8.891960803,7.999393354,-7.628432152,8.564943633,0.672911517,-4.687931938,8.617032019,1.418694628,-3.856925806
9.50986,16.2465,-12.2363,10.59048341,7.629819771,-14.93365176,10.24982003,-0.280994163,-15.95119308,10.49229311,-0.299961212,-14.88130943,8.85858286,8.020563506,-7.444564913,8.532554193,0.558372372,-4.576633005,8.563178032,1.305621296,-3.74587548
9.48604,16.2422,-12.0687,10.58168501,7.652115411,-14.84166126,10.25232344,-0.265947777,-15.94762248,10.49172118,-0.311898807,-14.87786495,8.83237941,8.025497019,-7.259463837,8.499819472,0.451569771,-4.472602128,8.518496446,1.154583461,-3.60375245
9.45874,16.2394,-11.9048,10.56508103,7.662008988,-14.74831524,10.25919022,-0.270269456,-15.94221895,10.49792814,-0.336614857,-14.8733848,8.782171775,8.025828625,-7.097841174,8.471624247,0.343710229,-4.423321914,8.47638164,0.95496524,-3.48746855
9.42461,16.2357,-11.7437,10.5459327,7.672402596,-14.6608827,10.26939304,-0.270490972,-15.94791238,10.50732954,-0.346562678,-14.87954761,8.726946389,8.021162599,-6.949042544,8.455671647,0.233017273,-4.403718012,8.449441481,0.810867039,-3.446885908
9.39914,16.2266,-11.5713,10.53278311,7.692350117,-14.56310144,10.27738141,-0.256544707,-15.95590193,10.51575712,-0.329608268,-14.88742512,8.68161504,8.011486695,-6.780707168,8.449100426,0.137570756,-4.364803711,8.440387059,0.696427913,-3.396774995
9.38434,16.2289,-11.3971,10.52400385,7.728510589,-14.45389175,10.28312303,-0.233404973,-15.94965704,10.52563698,-0.301851961,-14.88180596,8.639715153,8.011188069,-6.605790121,8.446269201,0.056071156,-4.320673103,8.4380868,0.573160485,-3.329699585
9.35891,16.2381,-11.2332,10.5083076,7.764607577,-14.35037633,10.28781106,-0.215989557,-15.94195471,10.53424939,-0.287119175,-14.87517794,8.600750886,8.025140699,-6.435095171,8.457416435,-0.00835037,-4.283287612,8.451233061,0.473181498,-3.274543013
9.32446,16.2402,-11.0658,10.48366225,7.784757653,-14.24630019,10.29411235,-0.21749008,-15.94164654,10.54416826,-0.305607263,-14.87698164,8.562359152,8.040633356,-6.265491869,8.476898057,-0.055689886,-4.259047426,8.472965574,0.395839495,-3.236510094
9.29494,16.24,-10.8898,10.4653159,7.809096283,-14.13052106,10.30334113,-0.2212873,-15.93682153,10.55802008,-0.348818523,-14.87725635,8.526978268,8.039288993,-6.105601175,8.489294899,-0.089581757,-4.250939013,8.488440873,0.327488119,-3.213861953
9.2678,16.2503,-10.7151,10.45325007,7.852095445,-14.00757379,10.31532706,-0.21361657,-15.9222197,10.57786143,-0.387746406,-14.87123994,8.500446185,8.028905669,-5.957826668,8.50040677,-0.112942406,-4.250534066,8.505634859,0.256074387,-3.195415062
9.2355,16.2763,-10.5461,10.42883281,7.899544638,-13.89030863,10.32314354,-0.201582136,-15.91403916,10.59675124,-0.410717304,-14.8723073,8.473383379,8.031625943,-5.82991868,8.515684931,-0.115878225,-4.266167943,8.526431332,0.212759673,-3.197824137
9.20167,16.3062,-10.3844,10.39863404,7.947796381,-13.78106893,10.32620553,-0.19054385,-15.91708821,10.61348714,-0.413617373,-14.88194984,8.446352635,8.034364675,-5.721574831,8.528442339,-0.114994109,-4.282586388,8.542522057,0.193848068,-3.208391289
9.16622,16.3265,-10.2266,10.37137614,7.982752385,-13.66350828,10.33927218,-0.208715932,-15.91453618,10.64448085,-0.421817267,-14.8824318,8.424950191,8.022108139,-5.625013081,8.539391631,-0.134650788,-4.287831957,8.556470332,0.165554673,-3.211234614
9.13027,16.3448,-10.0648,10.34109764,8.008391287,-13.54001295,10.35937026,-0.234764142,-15.92022249,10.68446571,-0.477423012,-14.90079443,8.404642318,8.008958992,-5.535803281,8.554511262,-0.15161969,-4.295671709,8.576194156,0.127871033,-3.213594249
9.10005,16.3669,-9.90017,10.41903347,7.862065481,-13.10278716,10.36060262,-0.235533204,-15.90382062,10.69753046,-0.550731047,-14.90836399,8.385280131,7.993190127,-5.453296014,8.574398373,-0.168693012,-4.306336871,8.601855131,0.073846606,-3.215512641
9.06633,16.3943,-9.7445,10.53770202,7.672843517,-12.56169961,10.35795861,-0.207092125,-15.83245049,10.70075122,-0.560817721,-14.85205496,8.358909042,7.984199374,-5.390653145,8.591808515,-0.176950364,-4.318780734,8.624288322,0.038022844,-3.22232808
9.02979,16.4255,-9.59089,10.61537102,7.560076777,-12.1415902,10.34889014,-0.16820157,-15.76453221,10.70075599,-0.565362434,-14.80418976,8.325520264,7.982349479,-5.338234685,8.599309207,-0.165501738,-4.330417985,8.635642314,0.032478773,-3.230890603
8.99495,16.4529,-9.43574,10.69164804,7.483471467,-11.75948718,10.35144761,-0.102137541,-15.71360591,10.71670532,-0.646817001,-14.83399517,8.304488529,7.968145547,-5.288200282,8.604561143,-0.164262938,-4.336203306,8.643946661,0.031672616,-3.236414744
8.96249,16.4783,-9.28947,10.76377804,7.423049687,-11.40690595,10.36322877,-0.02874468,-15.66067781,10.73818441,-0.738408805,-14.91262096,8.289599138,7.947558884,-5.251129368,8.615293043,-0.177458208,-4.345534873,8.659891497,0.012334986,-3.244868547
8.93556,16.5093,-9.14401,10.82376084,7.373475049,-11.06439626,10.36466634,0.050853476,-15.59438362,10.75487442,-0.717886028,-14.9157223,8.25821695,7.93793907,-5.220357099,8.621452491,-0.183286985,-4.361910317,8.670449206,-0.005218806,-3.259473069
8.90941,16.5446,-8.99925,10.8798954,7.335373573,-10.71912703,10.35361028,0.139012922,-15.48692366,10.74622707,-0.679713449,-14.87101528,8.21968547,7.937209717,-5.193605578,8.62085103,-0.182770662,-4.376300107,8.66944557,0.003246911,-3.275158484
8.8856,16.5718,-8.85944,10.93244854,7.303743196,-10.38210011,10.32707007,0.236540646,-15.34932092,10.73178579,-0.560940826,-14.71368545,8.190347178,7.929320527,-5.168883644,8.6218601,-0.18829382,-4.384451973,8.67071498,0.00121641,-3.283917597
8.86577,16.5926,-8.72607,10.98931286,7.278280789,-10.05254814,10.316995,0.331661723,-15.21286821,10.73419326,-0.48788945,-14.6144658,8.168702902,7.913337621,-5.143746702,8.62761647,-0.201233781,-4.388131852,8.680721041,-0.033957439,-3.284195545
8.84321,16.6225,-8.60047,11.05205051,7.270816632,-9.71847354,10.33744332,0.429768803,-15.04309172,10.76454287,-0.443906918,-14.53507532,8.146801359,7.90442656,-5.11879774,8.633432154,-0.208221493,-4.389565979,8.689786714,-0.05481802,-3.283777402
8.81677,16.6488,-8.47421,11.10230377,7.26531954,-9.388592179,10.3648644,0.535562183,-14.85128454,10.80052155,-0.380241648,-14.43258399,8.120877429,7.901684242,-5.086837565,8.636534843,-0.203509266,-4.389035413,8.694771915,-0.047884586,-3.283654826
8.79076,16.6636,-8.34938,11.14476494,7.254806032,-9.069222462,10.42981727,0.689116355,-14.48687988,10.95071296,0.005299741,-13.80506871,8.09919611,7.891727417,-5.052336558,8.641459106,-0.206957739,-4.382419971,8.701385315,-0.052508922,-3.276964747
8.77069,16.6839,-8.22824,11.1856179,7.263267752,-8.760442486,10.42274229,0.76114586,-14.34374031,10.88404208,-0.17589238,-14.00763647,8.083227251,7.876925184,-5.024126049,8.648005732,-0.218534304,-4.383981985,8.709306349,-0.072461233,-3.277464144
8.7522,16.71,-8.10943,11.22352499,7.280721882,-8.455374554,10.47675014,0.893493606,-14.01326184,11.01042487,0.071568154,-13.51987175,8.06712529,7.873544714,-4.999551594,8.652106759,-0.215776564,-4.401037651,8.715551401,-0.085003393,-3.29272813
8.7249,16.7424,-7.98726,11.2601895,7.303510743,-8.144445736,10.48861391,0.949160099,-13.74969353,11.03883742,0.141844452,-13.25039453,8.054573589,7.888183306,-4.966836016,8.649776655,-0.190794531,-4.399359329,8.714702954,-0.069774024,-3.290028245
8.70641,16.7686,-7.86017,11.2947721,7.334252674,-7.844675953,10.51318806,1.037617552,-13.3930677,11.07712482,0.259715753,-12.86330542,8.046662207,7.8823981,-4.925713011,8.651592457,-0.187079648,-4.386088877,8.717141037,-0.070687808,-3.276299183
8.70176,16.7772,-7.73651,11.3287924,7.352088713,-7.542274311,10.51730676,1.063246358,-13.12004824,11.07709154,0.245099809,-12.64985555,8.027149104,7.854111364,-4.891228898,8.662558127,-0.212328986,-4.399855433,8.727104482,-0.098231455,-3.289768787
8.69042,16.7859,-7.61649,11.35919148,7.365486629,-7.232511057,10.55751788,1.113252505,-12.71123205,11.14092167,0.374360277,-12.14777641,8.000412595,7.840870651,-4.86206609,8.668014534,-0.216305007,-4.422421714,8.732919371,-0.103131795,-3.312261354
8.6774,16.7998,-7.50137,11.38485866,7.386273022,-6.93777965,10.57337261,1.15889946,-12.34949593,11.17030228,0.494678738,-11.7120873,7.978569276,7.839713697,-4.832590203,8.665834846,-0.201516559,-4.427805893,8.732543527,-0.086457394,-3.317946361
8.66664,16.8127,-7.38838,11.41382651,7.411334315,-6.634270317,10.57626214,1.165328392,-12.0293564,11.17175436,0.473133908,-11.42103102,7.954407395,7.838225216,-4.804294361,8.665803178,-0.195751189,-4.426146171,8.733441306,-0.082780745,-3.316128332
8.65354,16.8231,-7.2771,11.44308656,7.438874888,-6.315161054,10.59337283,1.143263714,-11.66514945,11.17433602,0.389599326,-11.11900322,7.931765752,7.837347361,-4.775463162,8.669928804,-0.200198405,-4.428700089,8.737781998,-0.096083641,-3.317829754
8.63959,16.8239,-7.1697,11.46247386,7.457956097,-6.005685291,10.62291587,1.141713448,-11.2115447,11.21545562,0.49599857,-10.55142888,7.916234327,7.834000963,-4.743715877,8.675748111,-0.20545098,-4.430057474,8.742272486,-0.103818902,-3.3188769
8.62883,16.8233,-7.05857,11.4740938,7.484511079,-5.708894639,10.6358978,1.101210035,-10.86170087,11.21367626,0.380337055,-10.26982407,7.907356311,7.819251794,-4.705607138,8.680670479,-0.219007085,-4.432405224,8.748965317,-0.142334644,-3.319331106
8.62569,16.8282,-6.94199,11.48901992,7.524627991,-5.411972319,10.65573594,1.09919907,-10.41078609,11.23844667,0.458258843,-9.737400777,7.899953068,7.80245889,-4.657405328,8.680568052,-0.227331489,-4.443052976,8.750656074,-0.16777656,-3.329043227
8.62332,16.827,-6.82847,11.51201053,7.558699699,-5.108605525,10.68381254,1.020014922,-10.03148569,11.24739008,0.275060844,-9.455961812,7.888883833,7.792432415,-4.606479441,8.677962592,-0.214234383,-4.456183696,8.742981144,-0.113238774,-3.34485597
8.61718,16.8209,-6.71622,11.5232416,7.590264318,-4.807614518,10.71230185,0.963906131,-9.58490914,11.27562485,0.240465849,-8.982326937,7.874723807,7.778543988,-4.558836869,8.675058911,-0.206842976,-4.460935202,8.733038364,-0.062477204,-3.354014362
8.61137,16.8191,-6.6049,11.51550355,7.629867817,-4.515939927,10.73335863,0.948982991,-9.107694312,11.30579276,0.334163285,-8.401918257,7.864369792,7.761648643,-4.51381117,8.673045617,-0.208098401,-4.460006493,8.72961862,-0.054395107,-3.354270705
8.60581,16.8161,-6.49906,11.50846221,7.670852679,-4.226393477,10.75910152,0.921311584,-8.643594328,11.33245695,0.393457303,-7.871300752,7.858798602,7.751214811,-4.464789088,8.674069752,-0.204081653,-4.458025798,8.7317382,-0.054043981,-3.351843224
8.59746,16.8064,-6.39574,11.50722172,7.708697298,-3.933994812,10.79872036,0.870110918,-8.170724163,11.37012448,0.380572241,-7.372192284,7.855324327,7.744055031,-4.410165378,8.678593995,-0.190975164,-4.45380858,8.733655422,-0.037523393,-3.34796156
8.5913,16.7889,-6.29211,11.50871835,7.748046851,-3.643750799,10.84596031,0.806910508,-7.69361377,11.41725968,0.345219295,-6.878590944,7.857011633,7.721780543,-4.356616204,8.684353153,-0.188353985,-4.456215874,8.735760226,-0.030150589,-3.35086261
8.59302,16.7686,-6.18114,11.50616354,7.789980899,-3.361688375,10.88448449,0.744091887,-7.21846221,11.44830627,0.269499035,-6.405645762,7.853341441,7.681390739,-4.292748464,8.685085859,-0.21241792,-4.450170631,8.726758998,-0.030374166,-3.348081587
8.59518,16.7503,-6.06835,11.49870176,7.832238306,-3.082542889,10.91974955,0.69012428,-6.715783679,11.46312202,0.149958486,-5.930435841,7.846970244,7.647359849,-4.226159196,8.686759513,-0.229178038,-4.443503961,8.715831907,-0.011528637,-3.347483717
8.59726,16.7418,-5.95739,11.47966252,7.87822062,-2.80378871,10.96727853,0.59888149,-6.258065439,11.51708837,0.137217288,-5.428379198,7.846800328,7.635678519,-4.179073914,8.691080741,-0.214902648,-4.461487897,8.719406367,0.003689256,-3.365635681
8.60336,16.742,-5.84201,11.44667699,7.925828373,-2.53589893,11.01348918,0.559099802,-5.776878245,11.5599106,0.097078128,-4.945155,7.8424233,7.633433692,-4.132486886,8.692443467,-0.195209291,-4.459599895,8.723399769,0.007836531,-3.360831976
8.60644,16.7313,-5.72735,11.42190457,7.966453645,-2.277298305,11.05592687,0.531004767,-5.265965751,11.59829499,0.152964704,-4.39033656,7.838910324,7.620700083,-4.073088644,8.69370238,-0.204625684,-4.432590464,8.719305636,-0.006761643,-3.332739959
8.60229,16.7226,-5.62049,11.39889741,8.017055523,-2.028631376,11.11929606,0.487403764,-4.756648171,11.6585068,0.142788546,-3.865415269,7.847052029,7.606614101,-4.02400121,8.69735793,-0.21342645,-4.429361155,8.720193224,-0.027809275,-3.327316849
8.59837,16.7181,-5.51674,11.37343876,8.068844539,-1.798726595,11.1858169,0.443515272,-4.242476322,11.7197893,0.109731608,-3.343996557,7.859225119,7.593344487,-3.99013141,8.704984739,-0.204206869,-4.44525089,8.728872937,-0.021501528,-3.342742408
8.60226,16.7147,-5.4046,11.3480736,8.110344051,-1.583894781,11.23448912,0.433664766,-3.703048192,11.7579478,0.198026058,-2.768024471,7.863976028,7.583248111,-3.946641233,8.702784319,-0.193630586,-4.448188427,8.716442296,0.024480339,-3.351959471
8.60714,16.7409,-5.28859,11.31634725,8.182000382,-1.366956855,11.30033094,0.435344785,-3.173075235,11.82204621,0.27894056,-2.220628467,7.861877014,7.600722644,-3.895115939,8.691796523,-0.166265721,-4.437856671,8.689394353,0.090531603,-3.349956766
8.6118,16.7655,-5.17512,11.28229101,8.248702737,-1.153077791,11.37500595,0.414178004,-2.659151038,11.89972118,0.246214224,-1.710327531,7.858812786,7.619767877,-3.855627719,8.692530517,-0.143624409,-4.436205327,8.689212292,0.10940136,-3.347424454
8.62113,16.7644,-5.05481,11.23933659,8.273030852,-0.959157393,11.42909475,0.391355842,-2.171661665,11.94774687,0.228046089,-1.218701094,7.858242686,7.61326971,-3.824989024,8.698497553,-0.142555372,-4.438379845,8.701075126,0.084006534,-3.343784075
8.62733,16.7626,-4.9345,11.19421018,8.302390017,-0.767610438,11.49193659,0.390677443,-1.673373919,12.00199868,0.313269185,-0.705051361,7.863154177,7.601305685,-3.80075181,8.703306379,-0.146469032,-4.433314705,8.701215333,0.081169379,-3.338941267
8.63032,16.7557,-4.8215,11.15375253,8.331069328,-0.570246518,11.56573397,0.399042779,-1.142846357,12.06739659,0.431107049,-0.167597441,7.865243176,7.596474306,-3.785129541,8.706242518,-0.14630707,-4.425805158,8.6950044,0.103110253,-3.336244905
8.64346,16.7541,-4.70302,11.11201854,8.354095295,-0.388584038,11.6240587,0.409979043,-0.640182481,12.1160896,0.540738976,0.331728719,7.864536725,7.591252781,-3.779630716,8.70259731,-0.1472948,-4.424722905,8.682869176,0.121077081,-3.339797021
8.65871,16.7652,-4.58015,11.06806169,8.387214331,-0.221007353,11.671285,0.432331138,-0.157804096,12.15020841,0.648553309,0.805359594,7.867547575,7.58509387,-3.782838028,8.702739503,-0.151686101,-4.434591007,8.683254027,0.106801796,-3.347263474
8.66549,16.7697,-4.45405,11.02180395,8.406917173,-0.048032173,11.71877665,0.466309834,0.346087833,12.18157584,0.747463542,1.30032756,7.864800693,7.586692197,-3.778670713,8.708939635,-0.142449447,-4.438432211,8.696417041,0.085233321,-3.344137652
8.67485,16.7644,-4.32183,10.97802117,8.406106086,0.11985224,11.75936858,0.501213224,0.839710951,12.2041105,0.825322407,1.788901036,7.861577852,7.585844253,-3.763502152,8.708044947,-0.132996644,-4.433032956,8.690145661,0.109101483,-3.341911994
